7-* T 44,6"BS        .44 Mag (VHP) 3|5|6(cyl)|SA|10M|1.24|2/24hrs|640|1|stainless steel, barrel porting (+1 recoil comp)|ray.000|||
7-* T 44,8"BS        .44 Mag (SMG) 3|4|6(cyl)|SA|10M|1.24|2/24hrs|640|1|stainless steel, barrel porting (+1 recoil comp)|ray.000|||
6-Taurus 608
7-* T 608,4"      .357 Mag (MPist) 3|6|8(cyl)|SA|9M|1.24|2/24hrs|470|1|none|ray.000|||
7-* T 608,6"        .357 Mag (VHP) 3|5|8(cyl)|SA|9M|1.24|2/24hrs|485|1|none|ray.000|||
7-* T 608,8"        .357 Mag (SMG) 3|4|8(cyl)|SA|9M|1.24|2/24hrs|485|1|none|ray.000|||
7-* T 608,4"B     .357 Mag (MPist) 3|6|8(cyl)|SA|9M|1.24|2/24hrs|520|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 608,6"B       .357 Mag (VHP) 3|5|8(cyl)|SA|9M|1.24|2/24hrs|535|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 608,8"B       .357 Mag (SMG) 3|4|8(cyl)|SA|9M|1.24|2/24hrs|535|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 608,4"S     .357 Mag (MPist) 3|6|8(cyl)|SA|9M|1.24|2/24hrs|535|1|stainless steel|ray.000|||
7-* T 608,6"S       .357 Mag (VHP) 3|5|8(cyl)|SA|9M|1.24|2/24hrs|550|1|stainless steel|ray.000|||
7-* T 608,8"S       .357 Mag (SMG) 3|4|8(cyl)|SA|9M|1.24|2/24hrs|550|1|stainless steel|ray.000|||
7-* T 608,4"BS    .357 Mag (MPist) 3|6|8(cyl)|SA|9M|1.24|2/24hrs|585|1|stainless steel, barrel porting (+1 recoil comp)|ray.000|||
7-* T 608,6"BS      .357 Mag (VHP) 3|5|8(cyl)|SA|9M|1.24|2/24hrs|600|1|stainless steel, barrel porting (+1 recoil comp)|ray.000|||
7-* T 608,8"BS      .357 Mag (SMG) 3|4|8(cyl)|SA|9M|1.24|2/24hrs|600|1|stainless steel, barrel porting (+1 recoil comp)|ray.000|||
6-Taurus Raging Bull
7-* T 416            .41 Mag (VHP) 3|5|6(cyl)|SA|9M|1.5|3/36hrs|785|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 444            .44 Mag (VHP) 3|5|6(cyl)|SA|10M|1.5|3/36hrs|785|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 454        .454 Casull (VHP) 3|5|5(cyl)|SA|12M|1.5|3/36hrs|785|1|barrel porting (+1 recoil comp), double uncomp recoil, can fire .45 Colt ammo at 8M without recoil penalty|ray.000|||
7-* T 480         .480 Ruger (VHP) 3|5|5(cyl)|SA|11M|1.5|3/36hrs|785|1|barrel porting (+1 recoil comp), double uncomp recoil|ray.000|||
6-Taurus Raging Hornet, Bee, 30
7-* T Hornet      .22 Hornet (SMG) 3|4|8(cyl)|SA|8M|1.5|4/48hrs|900|2|rifle ammo, x.75armor mod|ray.000|||
7-* T Bee           .218 Bee (SMG) 3|4|8(cyl)|SA|8M|1.5|4/48hrs|900|2|rifle ammo, x.75armor mod|ray.000|||
7-* T Thirty     .30 Carbine (SMG) 3|4|8(cyl)|SA|9M|1.5|4/48hrs|900|2|rifle ammo, x.75armor mod|ray.000|||
7-* T Hornet-s    .22 Hornet (SMG) 3|4|8(cyl)|SA|8M|1.5|4/48hrs|930|2|rifle ammo, x.75armor mod, includes scope mount, use (LCarb) if scope used|ray.000|||
7-* T Bee-s         .218 Bee (SMG) 3|4|8(cyl)|SA|8M|1.5|4/48hrs|930|2|rifle ammo, x.75armor mod, includes scope mount, use (LCarb) if scope used|ray.000|||
7-* T Thirty-s   .30 Carbine (SMG) 3|4|8(cyl)|SA|9M|1.5|4/48hrs|930|2|rifle ammo, x.75armor mod, includes scope mount, use (LCarb) if scope used|ray.000|||
6-Taurus Tracker
7-* T 627           .357 Mag (VHP) 3|6|7(cyl)|SA|9M|.82|2/24hrs|450|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 425            .41 Mag (VHP) 3|6|5(cyl)|SA|9M|.82|2/24hrs|450|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 455          .45 ACP (MPist) 3|6|5(cyl)|SA|8M|.68|2/24hrs|450|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 460         .45 Colt (MPist) 3|6|5(cyl)|SA|8M|.68|2/24hrs|450|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 627T          .357 Mag (VHP) 3|6|7(cyl)|SA|9M|.66|2/24hrs|563|1|Titanium alloy|ray.000|||
7-* T 425T           .41 Mag (VHP) 3|6|5(cyl)|SA|9M|.66|2/24hrs|563|1|Titanium alloy|ray.000|||
7-* T 455T         .45 ACP (MPist) 3|6|5(cyl)|SA|8M|.54|2/24hrs|563|1|Titanium alloy|ray.000|||
7-* T 460T        .45 Colt (MPist) 3|6|5(cyl)|SA|8M|.54|2/24hrs|563|1|Titanium alloy|ray.000|||
5-Walther
6-Walther P22
7-* W P22           .22 LR (LPist) 3|7|10(c)|SA|5L|.54|2/24hrs|250|1|none|ray.000|||
7-* W P22T          .22 LR (MPist) 3|6|10(c)|SA|5L|.56|2/24hrs|300|1|none|ray.000|||
7-* W P22-s         .22 LR (LPist) 3|7|10(c)|SA|5L|.54|2/24hrs|280|1|stainless steel|ray.000|||
7-* W P22T-s        .22 LR (MPist) 3|6|10(c)|SA|5L|.56|2/24hrs|330|1|stainless steel|ray.000|||
6-Walther P99
7-* W P99         9mm Para (LPist) 3|6|16(c)|SA|7M|.6|2/24hrs|550|1|none|ray.000|||
7-* W P99          .40 S&W (LPist) 3|6|12(c)|SA|8M|.6|2/24hrs|550|1|none|ray.000|||
7-* W P99-s       9mm Para (LPist) 3|6|16(c)|SA|7M|.6|2/24hrs|580|1|stainless steel|ray.000|||
7-* W P99-s        .40 S&W (LPist) 3|6|12(c)|SA|8M|.6|2/24hrs|580|1|stainless steel|ray.000|||
6-Walther PPK
7-* W PPK          .380 ACP (LHOP) 3|8|6(c)|SA|5M|.59|2/24hrs|550|1|none|ray.000|||
7-* W PPK           .32 ACP (LHOP) 3|8|7(c)|SA|6L|.59|2/24hrs|550|1|none|ray.000|||
7-* W PPK            .22 LR (LHOP) 3|8|8(c)|SA|5L|.59|3/7days|500|1|none|ray.000|||
7-* W PPK           .25 ACP (LHOP) 3|8|9(c)|SA|5L|.59|4/30days|500|2|none|ray.000|||
7-* W PPK/s        .380 ACP (LHOP) 3|8|7(c)|SA|5M|.65|2/24hrs|550|1|none|ray.000|||
7-* W PPK/s         .32 ACP (LHOP) 3|8|8(c)|SA|6L|.65|3/7days|550|1|none|ray.000|||
7-* W PPK/s          .22 LR (LHOP) 3|8|10(c)|SA|5L|.65|3/7days|550|1|none|ray.000|||
7-* W PP           .32 ACP (LPist) 3|7|8(c)|SA|6L|.71|3/7days|620|1|none|ray.000|||
3-Tasers
4-* Colt TP-6A              (Tasr) 3|7|6(m)|SS|8S|.75|6/24hrs|550|1|None|sr2.???|||
4-* Defiance Super Shock    (Tasr) 3|4|4(m)|SA|10S Stun|2|5/24hrs|1000|1|Low-light Scope|sr3.278|||
4-* Dynatech Industries HT  (Tasr) 3|7|1|SS|9S Stun|.5|5/36hrs|500|2|None|cb1.6|||
4-* Enertex AKM Power Squ.  (Tasr) 3|5|50(m)|SS|Drug|1|Always|15|1|None|cb1.6|||
4-* Excalibur Nightstick    (Tasr) 1|5|1|8S stun|1|4/48hrs|1800|2|cb1.2|||
5-* Jupiter Taser Club      (Tasr) 3|4|-/1|-/SS|10S stun/8S stun|3|12/14days|1800|3|None|sta2.98|||
4-* Militech Electronics    (Tasr) 3|6|10(m)|SS|8S Stun|.5|4/24hrs|300|1|None|cb1.7|||
4-* Militech Electronics II (Tasr) 3|7|10(m)|SS|5S Stun|1.5|5/36hrs|600|1.4|None|cb1.7|||
4-* Mitsubitshi             (Tasr) 3|6|12(c)|SS|8S Stun|1.5|6/4 days|1000|1|None|cb1.7|||
4-* Nova Inf. Telcom Taser  (Tasr) 3|8/12|1|SS|6S Stun|.75|12/7days|750|2.5|Fully functioning Telcom unit, half taser range|tss.5|||
4-* Stundart Pistol         (Tasr) 3|3|2(b)|SS|10S Stun|3.5|8/4days|1090|2|None|cb1.34|||
4-* Taser II                (Tasr) 1|7|0|5S Stun|.5|4/24hrs|300|1|sr2.???|||
4-* Techtronica Model 009   (Tasr) 3|3|6(c)|SS|10S Stun|3.5|8/72hrs|1950|2.5|None|sr2.???|||
4-* Yamaha Pulsar           (Tasr) 3|5|4(m)|SA|8D Stun|2|12/7days|1350|2|None|cc.19|||
3-Submachine guns
4-* 9mm Flechette SMG        (SMG) 3|6|30(c)|SA/BF|6M(f)|3|6/4days|2000|2|6 round burst; uses flachette rules|tss.7|||
4-* AK-97 SMG/Carbine        (SMG) 3|4|30(c)|SA/BF/FA|6M|4|5/3days|800|1|Fold. Stock(1RC)|sr3.278|||
4-* Arasaka Minami 10        (SMG) 3|6|40(c)|SA/BF/FA|7M|3.25|3/24hrs|1000|.9|None|sr2.???|||
4-* Ares Tommy Gun           (SMG) 3|2|60(c)|BF/FA|7M|5.5|10/60days|2900|2|RC(6)[Gas Vent III, Foregrip and Stock], drum feed, Smartlink-2|tss.16|||
4-* Ares Tommy Gun Lite      (SMG) 3|2|15(c)|BF/FA|7M|4.6|10/60days|2900|2|RC(6)[Gas Vent III, Foregrip and Stock], drum feed, Smartlink-2|tss.16|||
4-* Ares Tommy Gun Heavy     (SMG) 3|-|160(c)|BF/FA|7M|6.4|10/60days|2900|2|RC(6)[Gas Vent III, Foregrip and Stock], drum feed, Smartlink-2|tss.16|||
4-* Auto-Ord. Thompson(Tommy)(SMG) 3|4|50(c)|BF|9M|5.3|10/12days|1200|4|stats when drum fed, remove drum for conceal 4 and ammo 30(c)|tss.3|||
4-* Baretta Model 70         (SMG) 3|3|35(c)|BF/FA|6M|3.75|5/72hrs|900|1|Laser sight, Sound Suppressor|cc.21|||
4-* Beretta M-24 Advanced    (SMG) 3|4|50(c)|BF/FA|7M|3.5|6/4days|950|1.25|None|cb1.32|||
4-* Beretta M-24 Adv. Smart  (SMG) 3|4|50(c)|BF/FA|7M|3.5|6/4days|1250|1.25|Smartlink|sr2.???|||
4-* Buzzsaw                  (SMG) 3|4|1000(c)|FA|7L|5.5|12/14days|215|1|None|cp.23|||
4-* Ceres Tri-Barrel         (SMG) 3|2|36(c)/belt|BF/FA|6L|4.5|9/60hrs|1000|3|Smartlink|cp.24|||
4-* Colt Cobra TZ-110        (SMG) 3|4|32(c)|SA/BF/FA|6M|3|6/36hrs|800|2|Gas Vent II(2RC), Fold Stock(1RC)|cc.21|||
4-* Colt Cobra TZ-115        (SMG) 3|4|32(c)|SA/BF/FA|6M|3|6/36hrs|750|2|Laser Sight|cc.21|||
4-* Colt Cobra TZ-118        (SMG) 3|5|32(c)|SA/BF/FA|6M|3|6/36hrs|850|2|Smartlink|cc.21|||
4-* Colt M24A3 Water Carbine (SMG) 3|5|30(c)|SA/BF|6M|3.5|5/48hrs|1000|2.5|None|cc.21|||
4-* DB45-A Double Barrel     (SMG) 3|4|50(c)|SA/BF|7M|3.5|5/72hrs|1500|2|Will not accept underbarrel accessories; 6 round bursts; double recoil|tss.7|||
4-* Defiance AT-900          (SMG) 3|4|30(c)|SA/BF/FA|6M|3.75|5/36hrs|900|1|Gas Vent (2), Laser Sight|sr2.???|||
4-* Defiance AT-900 Smart    (SMG) 3|4|30(c)|SA/BF/FA|6M|3.75|5/36hrs|1800|1|Gas Vent (2), Smartlink|sr2.???|||
4-* Fed. Arms Tech Asslt II  (SMG) 3|5|50(c)|SA/FA|6L|2.5|4/36hrs|600|1|None|sr2.???|||
4-* FN P55                   (SMG) 3|5|50(c)|SA/BF/FA|8M|3.5|8/4days|650|2.5|Gas Vent (2), Mag:(2)|sr2.???|||
4-* FN P55 Smart             (SMG) 3|5|50(c)|SA/BF/FA|8M|3.75|9/4days|900|2.75|Gas Vent (2), Smartlink|sr2.???|||
4-* H&K MP7z Urban Combat    (SMG) 3|6/18|36(c)|SA/BF/FA|7M|1.75|6/6days|2200|2|Gas Vent (3), Silencer|sr2.???|||
4-* H&K MP7z Urb. Comb.Smart (SMG) 3|6/18|36(c)|SA/BF/FA|7M|2|8/8days|4000|2|Gas Vent (3), Silencer, Smartlink|sr2.???|||
4-* H&K MP-9                 (SMG) 3|4|25(c)|SA/BF|7M|3.75|5/36hrs|900|1|Gas Vent (3), Smartlink|sr2.???|||
4-* H&K MP-2013              (SMG) 3|3|35(c)|SA/BF/FA|6M|2.75|5/48hrs|900|1.1|Sound Suppressor|sr2.???|||
4-* H&K MPK9                 (SMG) 3|5|35(c)|SA/BF|7M|3|5/36hrs|1040|.8|None|sr2.???|||
4-* H&K MPK-11               (SMG) 3|4|30(c)|SA/FA|7M|3.5|5/48hrs|1400|1.2|None|sr2.???|||
4-* Heckler & Koch HK227     (SMG) 3|4|28(c)|SA/BF/FA|7M|4|4/24hrs|1500|.75|Laser Sight, Gas Vent II(2RC), Retr. Stock(1RC)|sr3.278|||
4-* Heckler & Koch HK227-S   (SMG) 3|5|28(c)|SA/BF|7M|3|10/7days|1200|2|Laser Sight, Suppressor, Retr. Stock(1RC)|sr3.278|||
4-* Heckler & Koch MP-5 TX   (SMG) 3|5|20(c)|SA/BF/FA|6M|3.25|5/36hrs|850|1|Gas Vent II(2RC), Laser Sight|cc.21|||
4-* Ingram MAC-14            (SMG) 3|6|20(c)|SA/FA|7M|3|4/36hrs|650|1|None|sr2.???|||
4-* Ingram MAC-20            (SMG) 3|5|20(c)/16(32)(c)|SA/FA|9M/7M|3.75/3.5|6/48hrs|700|1.5|Sound Suppressor|sr2.???|||
4-* Ingram Smartgun Mod. 20t (SMG) 3|5|32(c)|BF/FA|7M|3|4/24hrs|950|1|Smartlink, Fold. Stock(1RC), Gas Vent II(2RC)|sr3.278|||
4-* Ingram SuperMach 100 Std (SMG) 3|5|40(c)|SA/BF/FA|6L|3|9/48hrs|850|3|RC(3)|cc.21|||
4-* Ingram SuperMach 100 Ext (SMG) 3|4|60(c)|SA/BF/FA|6L|3.25|9/48hrs|875|3|RC(3)|cc.21|||
4-* Ingram Warrior-10        (SMG) 3|4|30(c)|SA/BF|7M|3|3/24hrs|650|.9|None|cc.21|||
4-* Mal. Arms SubFlechette   (SMG) 3|3(2)|10(30)(c)|BF/FA|6M|4|4/24hrs|795|1|Caseless, Gas Vent (3)|cb1.33|||
4-* Militech-10              (SMG) 3|2|30(c)|BF/FA|6M|7|5/72hrs|3455|3|Mag:91), Grenade Launcher (4-shot), Sound Suppressor|cb1.35|||
4-* Militech Mini-Gat Carbne (SMG) 3|1|120(c)|BF/FA|6L|5.75|20/14days|2695|5|Caseless|cb1.34|||
4-* Nostalgia Ind. Big Bore  (SMG) 3|-|20(c)|SS/BF|8M|4.5|4/24hrs|500|3|None|tss.2|||
4-* Sandler Model II         (SMG) 3|3|30(c)|BF/FA|6M|3.75|4/24hrs|700|1|Gas Vent (2), Laser Sight|sr2.???|||
4-* Sandler TMP              (SMG) 3|4|20(c)|BF/FA|6M|3.25|5/36hrs|500|1|Laser sight, Fold Stock(1RC)|cc.21|||
4-* SCK Model 100            (SMG) 3|4|30(c)|SA/BF|7M|4.5|5/36hrs|1000|1|Smartlink|cc.21|||
4-* Set.-Arasaka "PMS" Adv.  (SMG) 3|4|40(c)|SA/BF|6M|3.5|4/72hrs|950|1|Caseless, Sound Suppressor|cb1.30|||
4-* Set.-Arasaka "PMS" Adv.  (SMG) 3|4|40(c)|SA/BF|6M|3.5|4/72hrs|1150|1|Caseless, Smartlink, Sound Suppressor|sr2.???|||
4-* Sternmeyer SMG 21        (SMG) 3|4|30(c)|SA.BF/FA|7M|3.25|4/36hrs|1000|1.1|None|sr2.???|||
4-* Steyr MP i 25            (SMG) 3|4|35(c)|SA/BF/FA|6M|3.75|5/60hrs|725|2|Gas Vent (1), Laser Sight|sr2.???|||
4-* Syrko Eagle              (SMG) 3|4|50(c)|SA/FA|6M|3|5/3days|900|1|Gas Vent (2), Smartlink|sr2.???|||
4-* Uzi III                  (SMG) 3|5|24(c)|BF|6M|2|4/24hrs|600|.75|Laser Sight, Fold Stock(1RC)|sr3.278|||
4-* Uzi 3S                   (SMG) 3|5|24(c)|SA/BF|6M|2.5|10/36hrs|900|2|Laser Sight, Sound Suppressor|sr2.???|||
4-* Uzi IV                   (SMG) 3|4|30(c)|SA/BF/FA|6M|3|6/60hrs|1000|1|Gas Vent (2), Laser Sight|sr2.???|||
4-* Uzi IV Smart             (SMG) 3|5|30(c)|SA/BF/FA|6M|3.25|8/60hrs|1200|1.25|Gas Vent (2), Smartlink|sr2.???|||
4-* Uzi Miniauto 9           (SMG) 3|5|30(c)|BF/FA|6M|3|4/36hrs|700|1|None|sr2.???|||
4-* Walther S900             (SMG) 3|4|30(c)|SA/BF|6M|3|5/36hrs|900|1|Gas Vent (2), Laser Sight|sr2.???|||
4-H&K
5-* H&K 227  .227HK         (Carb) 3|4|30(c)|SA/BF/FA|6M|2.3|3/48hrs|1200|1|Integral Smartlink-2|ray.000|||
5-* H&K 227S 9mm Para        (SMG) 3|3|30(c)|SA/BF/FA|7M|3|3/48hrs|1500|1|Integral Smartlink-2|ray.000|||
5-* MP5A1 9mm Para           (SMG) 3|4|30(c)|SA/FA|8M|2.5|3/48hrs|1050|1|No Stock (Receiver Cap), SEF Trigger Group|ray.000|||
5-* MP5A2 9mm Para           (SMG) 3|3|30(c)|SA/FA|8M|2.9|3/48hrs|1100|1|Fixed Stock, SEF Trigger Group|ray.000|||
5-* MP5A3 9mm Para           (SMG) 3|3|30(c)|SA/FA|8M|2.9|3/48hrs|1150|1|Retractable Stock, SEF Trigger Group|ray.000|||
5-* MP5A4 9mm Para           (SMG) 3|3|30(c)|SA/BF/FA|8M|3|4/48hrs|1150|1|Fixed Stock, 3-Round Burst Trigger Group|ray.000|||
5-* MP5A5 9mm Para           (SMG) 3|3|30(c)|SA/BF/FA|8M|3|4/48hrs|1250|1|Retractable Stock, 3-Round Burst Trigger Group|ray.000|||
5-* MP5N  9mm Para           (SMG) 3|3|30(c)|SA/FA|8M|2.9|6/36hrs|1280|1|Retractable Stock|ray.000|||
5-* MP5K  9mm Para         (MPist) 3|4|15(c)|SA/FA|7M|2|6/36hrs|950|1|Forgrip -1 RC, Any range over short incurs additional +1/Range level|ray.000|||
5-* MP5KA1 9mm Para        (MPist) 3|4|15(c)|SA/FA|7M|2|6/36hrs|950|1|Forgrip -1 RC, Any range over short incurs additional +1/Range level|ray.000|||
5-* MP5KA4 9mm Para        (MPist) 3|4|15(c)|SA/BF/FA|7M|2|6/36hrs|1000|1|Forgrip -1 RC, Any range over short incurs additional +1/Range level|ray.000|||
5-* MP5KA5 9mm Para        (MPist) 3|4|15(c)|SA/BF/FA|7M|2|6/36hrs|1000|1|Forgrip -1 RC, Any range over short incurs additional +1/Range level|ray.000|||
5-* MP5K PDW 9mm Para      (MPist) 3|3|15(c)|SA/FA|7M|2.8|6/72hrs|1150|1|Forgrip -1 RC, Folding Stock|ray.000|||
5-* MP5KN PDW 9mm Para     (MPist) 3|3|15(c)|SA/FA|7M|2.8|6/72hrs|1150|1|Forgrip -1 RC, Folding Stock|ray.000|||
5-* MP5SD1 9mm Para          (VHP) 3|4|30(c)|SA/FA|6M|3.3|3/48hrs|1690|1|No stock (Receiver Cap), SEF Trigger Group|ray.000|||
5-* MP5SD2 9mm Para          (VHP) 3|3|30(c)|SA/FA|6M|3.5|3/48hrs|1710|1|Fixed Stock, SEF Trigger Group|ray.000|||
5-* MP5SD3 9mm Para          (VHP) 3|3|30(c)|SA/FA|6M|3.5|3/48hrs|1760|1|Retractable Stock, SEF Trigger Group|ray.000|||
5-* MP5SD4 9mm Para          (VHP) 3|4|30(c)|SA/BF/FA|6M|3.3|4/48hrs|1720|1|No stock (Receiver Cap), 3-Round Burst Trigger Group|ray.000|||
5-* MP5SD5 9mm Para          (VHP) 3|3|30(c)|SA/BF/FA|6M|3.5|4/48hrs|1760|1|Fixed Stock, 3-Round Burst Trigger Group|ray.000|||
5-* MP5SD6 9mm Para          (VHP) 3|3|30(c)|SA/BF/FA|6M|3.5|4/48hrs|1840|1|Retractable Stock, 3-Round Burst Trigger Group|ray.000|||
5-* MP5/10A2 10mm Para       (SMG) 3|3|30(c)|SA/FA|10M|2.9|6/36hrs|1280|1|Fixed Stock, Ambidextrous Navy Trigger Group|ray.000|||
5-* MP5/10A3 10mm Para       (SMG) 3|3|30(c)|SA/FA|10M|2.9|6/36hrs|1280|1|Retractable Stock, Ambidextrous Navy Trigger Group|ray.000|||
5-* MP5/40A2 .40 S&W         (SMG) 3|3|30(c)|SA/FA|9M|2.9|6/36hrs|1280|1|Fixed Stock, Ambidextrous Navy Trigger Group|ray.000|||
5-* MP5/40A3 .40 S&W         (SMG) 3|3|30(c)|SA/FA|9M|2.9|6/36hrs|1280|1|Retractable Stock, Ambidextrous Navy Trigger Group|ray.000|||
5-* MP7 PDW  4.6x30mm        (SMG) 3|4|20(c)|SA/FA|5M|1.2|6/7days|820|1|Retractable Stock|Underbarrel Grip, Rail Mount|ray.000|||
5-* MP7-SL2 PDW 4.6x30mm     (SMG) 3|4|20(c)|SA/FA|5M|1.5|6/7days|1580|1|Retractable Stock|Underbarrel Grip, Integral Smartlink-2|Rail Mount|ray.000|||
5-* UMP9A2  9mm Para         (SMG) 3|3|30(c)|SA/BF/FA|7M|2.1|3/48hrs|700|1|Folding Stock, Sling|ray.000|||
5-* UMP40A2 .40 S&W          (SMG) 3|3|30(c)|SA/BF/FA|8M|2.1|3/48hrs|700|1|Folding Stock, Sling|ray.000|||
5-* UMP45A2 .45 ACP          (SMG) 3|3|25(c)|SA/BF/FA|8M|2.3|3/48hrs|720|1|Folding Stock, Sling|ray.000|||
4-Israeli Military Industries
5-* UZI 9mm Para             (SMG) 3|3|32(c)|SA/FA|8M|3.7|2/24hrs|1150|1|Retractable Stock|ray.000|||
5-* Mini UZI 9mm Para        (SMG) 3|4|25(c)|SA/FA|7M|2.7|3/36hrs|950|1|Retractable Stock|ray.000|||
5-* Micro UZI 9mm Para     (MPist) 3|4|20(c)|SA/FA|7M|2|4/48hrs|680|1|Retractable Stock|ray.000|||
5-* Micro UZI .45 ACP      (MPist) 3|4|16(c)|SA/FA|8M|2.2|4/48hrs|680|1|Retractable Stock|ray.000|||
4-Izhmash
5-* Bizon .380 ACP           (VHP) 3|3|64(c)|SA/FA|5M|2.5|3/7days|500|1|Folding Stock, Flash Supressor|ray.000|||
5-* Bizon 9mm Makarov        (SMG) 3|3|64(c)|SA/FA|7M|2.5|3/7days|500|1|-2 Power if using flash supressor, Folding Stock, Flash Supressor|ray.000|||
5-* Bizon 9mm Para           (SMG) 3|3|64(c)|SA/FA|7M|2.5|3/7days|500|1|Folding Stock, Flash Supressor|ray.000|||
5-* Bizon PP27 7.62x25mm   (LCarb) 3|3|45(c)|SA/FA|7M|2.5|3/7days|500|1|Folding Stock, Flash Supressor|ray.000|||
4-Fabrique Nationale
5-* P90 5.7x28mm           (LCarb) 3|3|50(c)|SA/FA|6M|2.5|6/7days|1330|1|Fixed Stock, Optical Sight (No Mag), 5L when using subsonic ammunition, Standard ammunition provides a x0.5 Armor Rating modifier|ray.000|||
4-FAMAE
5-* SAF 9mm Para Fixed stock (SMG) 3|3|30(c)|SA/BF/FA|7M|2.7|3/48hrs|780|1|Fixed Stock|ray.000|||
5-* SAF 9mm Para Fold stock  (SMG) 3|3|30(c)|SA/BF/FA|7M|2.7|3/48hrs|780|1|Folding Stock|ray.000|||
5-* SAF .40 S&W Fixed stock  (SMG) 3|3|30(c)|SA/BF/FA|8M|2.7|3/48hrs|800|1|Fixed Stock|ray.000|||
5-* SAF .40S&W Folding stock (SMG) 3|3|30(c)|SA/BF/FA|8M|2.7|3/48hrs|800|1|Folding Stock|ray.000|||
5-* Mini SAF 9mm Para      (MPist) 3|4|30(c)|SA/BF/FA|7M|2.3|5/72hrs|700|1|Forgrip|ray.000|||
5-* SAF Silenciada 9mm Para  (SMG) 3|3|30(c)|SA/BF/FA|6M|2.7|5/72hrs|1150|1|Integral Silencer|ray.000|||
4-Steyr
5-* AUG 9mm Para           (LCarb) 3|4|25(c)|SA/FA|8M|3.3|6/7days|700|1|1.5 Optical Scope, Fixed Stock, Forgrip|ray.000|||
5-* TMP 9mm Para             (SMG) 3|4|30(c)|SA/BF/FA|7M|2.7|3/48hrs|750|1|Forgrip -1 RC|ray.000|||
5-* TMP 10mm Auto            (SMG) 3|4|30(c)|SA/BF/FA|9M|2.8|3/48hrs|780|1|Forgrip -1 RC|ray.000|||
5-* TMP227 .227 HK           (SMG) 3|4|30(c)|SA/BF/FA|6M|2.4|3/48hrs|780|1|Forgrip -1 RC, Damage code 5L if subsonic ammunition is used|ray.000|||
3-Assault rifles
4-* Ares Alpha              (AsRf) 3|2|42(c)|SA/BF/FA|8M|5.25|8/48hrs|2000|4|Grenade Launcher 8(m), RC(2), Smartlink-2|cc.22|||
4-* Ares HVAR               (AsRf) 3|2|50(c)|SA/BF/FA|6M|5|14/7days|3200|4|RC(3), Smartlink-2, 6 rnd BF = 12D, See Rules|cc.22|||
4-* AK-47                   (AsRf) 3|4|30(c)|SA/BF/FA|9M|6|24/14days|900|2|None|tss.3|||
4-* AK-97                   (AsRf) 3|3|38(c)|SA/BF/FA|8M|4.5|3/36hrs|700|2|None|sr3.278|||
4-* AK-98                   (AsRf) 3|2|38(c)|SA/BF/FA|8M|6|8/4days|2500|4|Grenade Launcher (6-shot)|sr3.278|||
4-* AKR-20                  (AsRf) 3|3|30(c)|SA/BF/FA|8M|4|5/48hrs|1000|2|Gas Vent (1), Laser Sight|sr2.???|||
4-* Anti-Vehicular Rifle    (AsRf) 3|3|10(c)|SA/BF|8S|5.3|14/16days|6000|3.2|Mag:(2)|sr2.???|||
4-* Colt M22A2              (AsRf) 3|3|40(c)|SA/BF/FA|8M|4.75|4/3days|1600|2|Gas Vent I(1RC), Mag:(2), Grenade Launcher 6(m)|cc.22|||
4-* Colt M-23               (AsRf) 3|3|40(c)|SA/BF/FA|8M|4.5|6/36hrs|950|2|None|cc.22|||
4-* Darra-Polytechnic M-9   (AsRf) 3|3|40(c)|SA/FA|8M|3.75|3/36hrs|1300|.9|Caseless, Mag:(1)|cb1.34|||
4-* FA-SB5                  (AsRf) 3|2|30(c)|SA/BF|10S|6.2|14/7days|3000|2|drum fed, can also accept belted ammo, heavy weapon recoil applies|tss.7|||
4-* Federated Arms Light Assault15 3|3|30(c)|BF/FA|8M|3.5|4/36hrs|400|1.25|Caseless, Mag:(1)|cb1.35|||
4-* Federated Arms Light Assault15 3|3|30(c)|BF/FA|8M|3.5|4/36hrs|700|1.25|Caseless, Mag:(1), Smartlink|cb1.35|||
4-* FN AGRL                 (AsRf) 3|-|40(c)|SA/BF/FA|8M|5|5/36hrs|2000|2|Gas Vent (2), Grenade Launcher (6-shot), Laser Sight, Mag:(2)|sr2.???|||
4-* FN HAR                  (AsRf) 3|2|35(c)|SA/BF/FA|8M|4.5|4/48hrs|1200|2|Laser Sight, Gas Vent II(2RC), Fold Stock(1RC)|sr3.278|||
4-* FN RAL                  (AsRf) 3|3|30(c)|SA/FA|8M|5|5/60hrs|1200|2|Mag:(1)|sr2.???|||
4-* H&K G9A4z/i             (AsRf) 3|3|30(c)|SA/BF/FA|8M|4|3/36hrs|1500|4|None|sr2.???|||
4-* Heckler & Koch G12A3z   (AsRf) 3|2|32(c)|SA/BF/FA|8M|5.25|8/4days|2200|3|Laser sight, Gas Vent II(2RC), Tele. Stock, Can have UB GrLn.(-1 Conc)|cc.22|||
